4.506e+01,3.690e+01,4.097e+01,4.173e+01,3.968e+01,3.585e+01,3.196e+01,3.302e+01,4.062e+01,3.434e+01,3.529e+01,4.164e+01,3.703e+01,3.644e+01,3.457e+01,3.659e+01,3.767e+01,3.708e+01
4.431e+01,3.651e+01,3.905e+01,3.987e+01,3.986e+01,3.569e+01,3.288e+01,3.336e+01,3.825e+01,3.381e+01,3.443e+01,3.977e+01,3.544e+01,3.461e+01,3.229e+01,3.584e+01,3.693e+01,3.680e+01
4.290e+01,3.497e+01,3.892e+01,3.952e+01,3.856e+01,3.539e+01,3.147e+01,3.264e+01,3.682e+01,3.220e+01,3.275e+01,4.011e+01,3.498e+01,3.445e+01,3.275e+01,3.386e+01,3.596e+01,3.450e+01
4.184e+01,3.506e+01,3.945e+01,3.707e+01,3.685e+01,3.399e+01,3.066e+01,3.144e+01,3.639e+01,3.153e+01,3.254e+01,3.876e+01,3.407e+01,3.310e+01,3.102e+01,3.314e+01,3.490e+01,3.360e+01
4.178e+01,3.382e+01,3.694e+01,3.647e+01,3.623e+01,3.527e+01,3.143e+01,3.112e+01,3.687e+01,3.071e+01,3.178e+01,3.905e+01,3.312e+01,3.301e+01,3.088e+01,3.343e+01,3.439e+01,3.265e+01
4.116e+01,3.518e+01,3.861e+01,3.624e+01,3.471e+01,3.261e+01,2.976e+01,3.116e+01,3.671e+01,3.005e+01,3.180e+01,4.083e+01,3.362e+01,3.269e+01,3.097e+01,3.247e+01,3.408e+01,3.286e+01
4.005e+01,3.307e+01,3.674e+01,3.526e+01,3.455e+01,3.089e+01,2.830e+01,2.978e+01,3.452e+01,2.930e+01,3.052e+01,3.739e+01,3.150e+01,3.108e+01,2.933e+01,3.207e+01,3.262e+01,3.110e+01
3.973e+01,3.072e+01,3.532e+01,3.529e+01,3.342e+01,3.007e+01,2.784e+01,2.994e+01,3.515e+01,3.035e+01,3.057e+01,3.720e+01,3.170e+01,3.059e+01,2.896e+01,3.041e+01,3.185e+01,3.016e+01
3.898e+01,3.041e+01,3.548e+01,3.340e+01,3.254e+01,2.988e+01,2.734e+01,2.809e+01,3.345e+01,2.825e+01,2.939e+01,3.672e+01,3.137e+01,3.095e+01,2.885e+01,3.110e+01,3.218e+01,3.064e+01
3.814e+01,3.168e+01,3.669e+01,3.398e+01,3.322e+01,3.050e+01,2.675e+01,2.818e+01,3.266e+01,2.905e+01,2.981e+01,3.581e+01,3.062e+01,3.147e+01,2.813e+01,2.932e+01,3.155e+01,3.030e+01
3.813e+01,3.053e+01,3.354e+01,3.259e+01,3.294e+01,3.012e+01,2.640e+01,2.865e+01,3.287e+01,2.813e+01,2.909e+01,3.647e+01,3.001e+01,3.087e+01,2.896e+01,2.930e+01,3.194e+01,3.051e+01
3.791e+01,3.031e+01,3.426e+01,3.234e+01,3.210e+01,2.961e+01,2.579e+01,2.748e+01,3.156e+01,2.843e+01,2.893e+01,3.544e+01,2.923e+01,2.991e+01,2.791e+01,2.872e+01,3.057e+01,2.904e+01
3.677e+01,2.974e+01,3.348e+01,3.235e+01,3.219e+01,2.943e+01,2.589e+01,2.719e+01,3.185e+01,2.798e+01,2.814e+01,3.546e+01,3.019e+01,3.044e+01,2.812e+01,2.898e+01,3.106e+01,2.925e+01
3.629e+01,2.908e+01,3.275e+01,3.191e+01,3.181e+01,2.850e+01,2.562e+01,2.737e+01,3.094e+01,2.731e+01,2.805e+01,3.571e+01,2.881e+01,2.900e+01,2.692e+01,2.827e+01,3.017e+01,2.884e+01
3.563e+01,2.886e+01,3.222e+01,3.086e+01,3.189e+01,2.828e+01,2.553e+01,2.738e+01,3.056e+01,2.680e+01,2.752e+01,3.510e+01,2.852e+01,2.867e+01,2.691e+01,2.789e+01,3.017e+01,2.850e+01
3.552e+01,2.900e+01,3.257e+01,3.061e+01,3.083e+01,2.800e+01,2.686e+01,2.674e+01,3.032e+01,2.666e+01,2.731e+01,3.410e+01,2.780e+01,2.837e+01,2.655e+01,2.774e+01,2.995e+01,2.827e+01
3.482e+01,2.896e+01,3.265e+01,3.122e+01,3.123e+01,2.775e+01,2.603e+01,2.772e+01,3.008e+01,2.736e+01,2.870e+01,3.469e+01,2.931e+01,2.984e+01,2.697e+01,2.869e+01,3.045e+01,2.825e+01
3.421e+01,2.886e+01,3.203e+01,3.062e+01,3.158e+01,2.826e+01,2.461e+01,2.746e+01,3.005e+01,2.637e+01,2.730e+01,3.556e+01,2.903e+01,2.931e+01,2.739e+01,2.770e+01,2.992e+01,2.851e+01
3.424e+01,2.877e+01,3.248e+01,3.166e+01,3.109e+01,2.793e+01,2.527e+01,2.707e+01,3.001e+01,2.714e+01,2.777e+01,3.402e+01,2.834e+01,2.862e+01,2.667e+01,2.740e+01,2.921e+01,2.776e+01
3.380e+01,2.751e+01,3.143e+01,3.034e+01,3.083e+01,2.784e+01,2.452e+01,2.644e+01,2.975e+01,2.620e+01,2.688e+01,3.413e+01,2.826e+01,2.874e+01,2.670e+01,2.728e+01,2.935e+01,2.796e+01
3.375e+01,2.793e+01,3.143e+01,3.021e+01,3.142e+01,2.759e+01,2.449e+01,2.644e+01,2.916e+01,2.633e+01,2.677e+01,3.393e+01,2.915e+01,2.890e+01,2.610e+01,2.742e+01,2.892e+01,2.826e+01
3.366e+01,2.822e+01,3.108e+01,3.016e+01,3.133e+01,2.757e+01,2.459e+01,2.641e+01,2.883e+01,2.651e+01,2.786e+01,3.403e+01,2.748e+01,2.816e+01,2.612e+01,2.707e+01,2.852e+01,2.729e+01
3.301e+01,2.770e+01,3.067e+01,2.977e+01,3.113e+01,2.747e+01,2.437e+01,2.602e+01,2.880e+01,2.638e+01,2.724e+01,3.354e+01,2.809e+01,2.833e+01,2.574e+01,2.772e+01,2.918e+01,2.750e+01
3.290e+01,2.825e+01,3.130e+01,2.952e+01,3.123e+01,2.837e+01,2.418e+01,2.601e+01,2.925e+01,2.617e+01,2.653e+01,3.350e+01,2.826e+01,2.870e+01,2.613e+01,2.704e+01,2.869e+01,2.793e+01
3.296e+01,2.759e+01,3.098e+01,3.045e+01,3.106e+01,2.836e+01,2.449e+01,2.684e+01,2.974e+01,2.628e+01,2.744e+01,3.401e+01,2.764e+01,2.752e+01,2.572e+01,2.724e+01,2.813e+01,2.685e+01
3.238e+01,2.728e+01,3.114e+01,2.932e+01,3.016e+01,2.772e+01,2.386e+01,2.590e+01,2.837e+01,2.646e+01,2.770e+01,3.347e+01,2.727e+01,2.779e+01,2.561e+01,2.700e+01,2.789e+01,2.770e+01
3.247e+01,2.690e+01,3.037e+01,2.979e+01,3.101e+01,2.827e+01,2.619e+01,2.717e+01,2.940e+01,2.648e+01,2.742e+01,3.387e+01,2.775e+01,2.818e+01,2.586e+01,2.710e+01,2.809e+01,2.777e+01
3.232e+01,2.711e+01,3.125e+01,3.021e+01,3.024e+01,2.670e+01,2.393e+01,2.578e+01,2.828e+01,2.689e+01,2.720e+01,3.300e+01,2.776e+01,2.784e+01,2.576e+01,2.751e+01,2.814e+01,2.690e+01
3.205e+01,2.698e+01,3.050e+01,2.957e+01,3.004e+01,2.656e+01,2.362e+01,2.616e+01,2.766e+01,2.568e+01,2.681e+01,3.243e+01,2.674e+01,2.712e+01,2.538e+01,2.695e+01,2.792e+01,2.673e+01
3.202e+01,2.687e+01,3.021e+01,2.948e+01,2.987e+01,2.625e+01,2.458e+01,2.604e+01,3.345e+01,2.902e+01,2.861e+01,3.391e+01,2.813e+01,2.856e+01,2.662e+01,2.752e+01,2.957e+01,2.943e+01
3.295e+01,2.841e+01,3.221e+01,3.117e+01,3.070e+01,2.723e+01,2.448e+01,2.678e+01,2.918e+01,2.626e+01,2.721e+01,3.338e+01,2.719e+01,2.730e+01,2.554e+01,2.653e+01,2.814e+01,2.691e+01
3.207e+01,2.678e+01,3.028e+01,2.946e+01,2.948e+01,2.621e+01,2.362e+01,2.532e+01,2.785e+01,2.579e+01,2.638e+01,3.212e+01,2.719e+01,2.709e+01,2.531e+01,2.641e+01,2.773e+01,2.733e+01
3.172e+01,2.636e+01,2.990e+01,2.936e+01,2.967e+01,2.598e+01,2.315e+01,2.531e+01,2.759e+01,2.514e+01,2.597e+01,3.191e+01,2.657e+01,2.702e+01,2.511e+01,2.619e+01,2.738e+01,2.690e+01
